resourceinstanceid,graphid,graphpublicationid,principaluser_id,add_col_tileid,add_col_addition_to_collection_type,add_col_nodegroupid,add_col_add_col_related_objs,add_stmt_tileid,add_stmt_addition_to_collection_statement_content,add_stmt_addition_to_collection_statement_type,add_stmt_addition_to_collection_statement_language,add_stmt_nodegroupid
09d306f3-6661-4ba0-90a7-ea75cc280bc3,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e6595af4-eeb9-4a3a-991d-84be80185785,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""baeb9d86-3c76-43d8-9372-8d1ffffd907e"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2314952a-c85d-4f49-98f1-4e9617aae1d5"", ""inverseOntologyProperty"": """"}]",9c5c3ae9-d2df-4f58-acba-4bd43aa50553,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
69c70f30-21ec-4a4d-bcdc-789b53d93843,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,6295ad43-68ad-4fb5-b1e9-9e4d28f0696d,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""34ff3791-280b-41b7-bc47-6a7ede453d0e"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""814d5029-0ac0-4256-af5c-3d639f8e3f6a"", ""inverseOntologyProperty"": """"}]",49fbe216-c6e3-4f41-9384-9570dedfbdd6,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
98ef300e-b8ce-4a5a-b2a0-3e12549819b4,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,cfa24a91-29ed-461c-b98c-7beb0210c2ad,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e01e0fe0-7bf3-46a6-a596-8dd1d814453f"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51655852-8cee-47c2-a8e2-9f78397e3e39"", ""inverseOntologyProperty"": """"}]",6413880f-b72c-4f71-901a-79e77d3fed93,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
94de3047-3c65-4768-8dfd-420cd04ef07f,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f56435a6-54b9-45b8-aed5-f36fe72442a4,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e2dc03d8-0cdf-421f-8cdb-359fc8b6235d"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f4cd3e4-e3f0-4606-8379-bb00b443fbad"", ""inverseOntologyProperty"": """"}]",c1b371ec-d6bf-45c9-90ac-e065f0abd853,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
8f14d29d-8001-4ade-b7bd-825d91dc161d,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,bf25b34d-19f1-40db-a728-31997a134f5f,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""98fc6e9c-fba9-47ce-88f6-a3269eed7bc3"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8203e0bb-b5b9-4d1c-a176-0c25aa9dcf17"", ""inverseOntologyProperty"": """"}]",31a877b1-045c-45b5-a6c1-eefe021e800a,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
77bdef25-b8b8-46a1-a6f9-1742899e94b3,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,30a7a0c2-5967-4a72-b192-5dea258a1cf6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""feeecbc9-530d-4270-892b-67875ce04972"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""305b9d25-364d-4af6-8923-83ba0f69c5d0"", ""inverseOntologyProperty"": """"}]",68ca2adb-f157-4ef3-8efc-b5af05fcbfe2,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
d4fc9cb8-d6be-4cd3-9e10-cdd729d85827,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,7cba449f-3fe3-444d-b707-a7d59e004f68,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a421a767-4d24-45fa-b1ea-48e78f14833e"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3159ef0f-7da5-4f9f-bbb9-13aabd0d7c8a"", ""inverseOntologyProperty"": """"}]",9c1eeeaa-6ff8-4ef8-abc1-770d968a47a7,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
2f7e6dda-1d31-4125-8f84-a8a9632f17f5,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,c5db055d-1893-4032-81c1-bfabc09b0a2f,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c5fc9df2-2bd1-412e-a473-7fe96af65771"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1083d8b0-0e4b-40e0-aacd-b9974f87e3a8"", ""inverseOntologyProperty"": """"}]",39c8b6a6-f610-4bd0-9c20-f7145d0b8ab6,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
3a2ac151-2f2a-4641-a4d5-ed76fded9d03,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,758a512b-2a33-4e15-bea0-8b0352b9429a,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c23ad508-e3b1-404c-8e9d-8f849d3af6ec"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""88d84ca5-e875-40b7-9dfc-2198ef096e8f"", ""inverseOntologyProperty"": """"}]",eac5129e-b964-4b83-a8ac-fecf1d519b3d,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
896e4359-3a03-44ad-9e34-f47c43d135d8,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,73d9c56f-51e3-4c8c-9072-9f92620120ce,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2db8f69f-206f-4bf5-a7a7-99c79f130568"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f852e731-32d4-4ec9-b3f3-dc721626e322"", ""inverseOntologyProperty"": """"}]",008fcd2f-24ba-4897-ad9e-8acb1dcbcedf,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
acc0652f-e364-41ff-87ec-c5abe4353461,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,386e098a-0cd1-47c8-a60d-9a77d781c370,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""665f9575-6bc0-40ed-964b-a8c6c15d7b8d"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c253da48-094e-422f-914c-ad1be5756e0d"", ""inverseOntologyProperty"": """"}]",7121277b-1cf9-42c6-8d47-980dc3839655,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
c4d99a9d-0d93-4a34-94e3-a20f45fe2681,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1ac538fd-9a9e-4b8e-a26f-dc6263531ab3,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""08328f39-d9ea-4012-a27d-9b1ab2aa2827"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""794c65df-edaf-41ee-a55e-a9a1cde391ac"", ""inverseOntologyProperty"": """"}]",c0403e36-dcfe-44c6-9745-2375f50073cd,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
b7a161f5-b97d-45e1-833a-0cd5372dacf4,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f430113d-1ab3-4044-8b40-86af920fdd11,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b07df220-58ac-4dd2-9b6d-0b5039a61043"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""483077fc-457b-47de-ab0a-137437f82246"", ""inverseOntologyProperty"": """"}]",06222838-45d7-43c1-aeea-da94e71067cf,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
6c72c092-6e6d-4ba5-ad7f-8f5652eb48ba,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f7b2461b-2e8c-49c4-8a98-edf90fd12170,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1ba7fba7-3244-4501-988b-18193fc09c8a"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5c507ec-2081-41ec-83cf-52af9d5f95ac"", ""inverseOntologyProperty"": """"}]",122c7fc6-fbba-4443-9d7c-c36735f2401b,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
bd005680-6b5d-461d-a249-062d0f1a3598,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,5603d48b-8819-4d81-b9e2-23e28e533c80,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8ba8ebc-fb3c-4d82-929d-f1e72c8e71d5"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e2177529-4c61-41d4-958d-4b291aee591a"", ""inverseOntologyProperty"": """"}]",5da4f471-73c1-4d9c-bc2d-b5648c8c8fff,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
f682c5b3-6550-4fca-9846-ae592a1f0e3a,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,2f0095e9-ae64-4723-9b12-8ad148508153,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2a6b2a93-9a24-423d-a906-b2cea6ac5f2d"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6e03230-6183-4b83-8294-5648335b8922"", ""inverseOntologyProperty"": """"}]",52bba319-3902-4d0a-a173-fbd7561b76fc,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
9129fa63-8a75-4b8d-92c9-ef99a32d5ae7,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,eebcdc86-d3ec-4ef0-840a-18ac8364dc65,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f4158880-f383-408a-ab4d-356328b6c715"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""775e75b7-2bc9-4670-90ad-90b6f661a72b"", ""inverseOntologyProperty"": """"}]",fee2239d-33c7-4107-a87a-368404abe12a,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
56ea92b2-d584-41e4-a1f0-2eb4a65c8edf,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,7d3f707f-b442-4dca-8814-6a064d17759b,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ad1cd9b4-ce20-4d71-965e-3f8ed947198f"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47b7fdad-a5a9-483c-a440-65c97da32195"", ""inverseOntologyProperty"": """"}]",3fb55982-623c-4422-848f-8e9fc69da035,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
e10d9275-b93d-41b4-b506-a5a92d0455d8,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f328d9d7-afd7-463a-b2b4-d76ec399cb73,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44b28947-3704-4030-ae72-ce5f6de051f5"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d25e4767-223c-4208-a455-dde3041b996f"", ""inverseOntologyProperty"": """"}]",226748e8-6897-4c65-b5a0-3c97f2f80f99,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
ec38dd89-80fb-430a-8cce-065cf7596d9e,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,7148e6e1-6832-46a5-bb11-ac786375da8a,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""05fc8493-313a-4db0-8a77-6486023bffbc"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f2cc4cda-aa00-4450-b595-b5a347b49d39"", ""inverseOntologyProperty"": """"}]",5e5982ed-43d6-4916-b1c4-a8b79a38a349,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
1ce7c61b-b945-4b66-aa8f-1b19f53631bf,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,b7b0edf0-bf81-4832-8071-73f229a2d0f6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""73583e33-9f30-4076-aa27-6c7282e9d90e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""43b4ba9a-3c5b-4296-8fad-d792e6c05abe"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""57f2bf9c-ce32-494e-9c16-67ad23d069cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1672951a-e6a7-4083-b297-57a3430479fd"", ""inverseOntologyProperty"": """"}]",0aba3370-d40c-4f0f-b314-ecd450d1b999,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Kinet H\u00f6y\u00fck and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
