item_uuid,Item Label,Arches Project UUID,geo_point,set_uuid,place_uuid,add_collection_types_uuid,add_statement
27f9325f-1e23-4b89-a8a5-7ebcc1e7d07d,Sherd 1643,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
b6ddf235-eefc-4ee9-aafe-eb4135ae33bd,Sherd 1644,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
40168801-d43e-4d0c-9abd-d22e65434cc4,Sherd 1645,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
10527cf8-8677-49c9-a44f-771b78231f4a,Sherd 1646,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
11f60216-e981-492a-9da0-91e504c51611,Sherd 1647,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
0ecb9fbc-7720-4c71-85c9-83d4e0729c9e,Sherd 1648,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
1628c1b3-eb93-457d-b60d-5f8fac31f34a,Sherd 1649,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
06b3f42a-c030-4fed-a161-ba8786b5d6dd,Sherd 1650,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
3e574e98-2e15-41e2-845d-b1f645fc2d24,Sherd 1651,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
dbfb7ea6-ed79-4559-b95d-4f0760e38eeb,Sherd 1652,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
f164c183-2aea-45b2-b1e6-599e86467495,Sherd 1654,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
527ba9fb-438c-4fe6-b68b-51e875ce17af,Sherd 1655,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
2b730b21-85e1-4fcc-b7e8-00f64d635df1,Sherd 1656,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
76a61e6e-bb3b-49a1-b66c-712c630e6c84,Sherd 1657,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
983d5dcd-ca7e-48e2-b643-6470d288b762,Sherd 1658,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
c3ed348b-c16d-4203-94ae-48304440b03e,Sherd 1659,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
6fb36ed8-06e6-48d8-8e44-8c1d05a9fc08,Sherd 1660,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
51e700de-7092-4242-85fb-c8aadb50d4ca,Sherd 1661,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
bd6aaf19-7c13-4f70-904b-ea2d7d394ea8,Sherd 1662,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
9bc43647-be23-4625-8236-c5d6911e39f1,Sherd 1663,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
a7c31210-7c76-4385-b7d3-4bf66dc4f1ab,Sherd 1664,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
e75781c3-44fb-4db3-bb7e-5bf1be055a15,Sherd 1665,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
711c0294-c569-462d-bf3e-28f8aaccb3e0,Sherd 1687,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
6e5b24fb-b55d-47e6-8988-35dd1ea342b9,Sherd 1693,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
f479347c-312b-479a-a9e4-d12bb13aac05,Sherd 1703,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
0f949024-165b-465c-a1f3-7778414ee190,Sherd 1711,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
f91a0ad4-e13b-4383-90dc-ccd389987198,Sherd 1712,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
65978a6c-4b9f-4bb7-b14a-92cb9657e4e8,Sherd 1713,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
bc54f1db-c8f1-4084-aeaa-6f1bbf39d3d6,Sherd 1714,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
5ce0046f-485e-44c8-aa04-a077d456bc98,Sherd 1715,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
4f559dcd-27e3-4d45-80dc-e5f889aeb592,Sherd 1716,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
c721fea2-9b02-4628-93ff-1ef87e10346e,Sherd 1717,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
2c2ef535-fa94-4a7e-b4c0-35f3de183187,Sherd 732,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
dfe30346-aa1b-4ff5-8ced-607c33363e53,Sherd 733,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
3a2ccd4e-d6a1-4b38-9f8e-3c998a45db51,Sherd 734,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
9312cef8-be53-4b7d-a99a-17a46d4c90f8,Sherd 735,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
ba5f16fc-53f3-4fb0-913b-9aa064e8a543,Sherd 736,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
94ee54c8-360a-462c-a929-431b02eacccb,Sherd 737,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
5edb9ae0-8065-49ad-b5fa-7245b5acb818,Sherd 738,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
16e5c58b-0e81-4906-a05d-219ade716e19,Sherd 739,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
a173e212-977a-4e6b-b6c8-2c061c3f6ccd,Sherd 740,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
51afefea-f889-49e0-9abf-04c26c2965f7,Sherd 741,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
ee6021c1-74b9-46ca-9377-1182135d93db,Sherd 752,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
f9be64d3-54f7-4ab8-9eae-89b13a7a2e08,Sherd 753,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
86971ecd-0a92-4b3a-94a5-f582f6d49e3b,Sherd 754,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
26922422-f5c1-4929-81fc-b8e03bc87505,Sherd 755,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
58b1bd85-c372-4b0d-9c99-54ac4e95fe6c,Sherd 756,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
fb0751c4-53d7-4df9-b3f1-8196b6e9ccdd,Sherd 757,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
ad5d94c1-50e5-4ae5-b153-49b78252837f,Sherd 758,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
bf5c4331-b4c4-4970-bdd8-6487bbc08bbe,Sherd 759,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
8f2bfb85-5581-4954-a7b6-26330c9d7d4f,Sherd 760,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
e1a9f67b-ce82-436e-9212-3d1b01fcc320,Sherd 761,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
a9e86bf0-9ac9-4f75-a8b0-56f91e4f8745,Sherd 762,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
e1dad2e9-b8cd-4caa-bcbd-52c5c0fc5033,Sherd 763,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
392227b1-99b1-4d31-8add-88c2b7084bbc,Sherd 764,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
81bd5437-29b5-48b9-99ea-4d000e19bcad,Sherd 786,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
2331a56b-f7e5-4825-9d91-16f5972c66ac,Sherd 787,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
9160d907-7cfd-470e-9021-e49a2cc9b205,Sherd 789,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
0eda62a5-80fb-4035-acc1-bf9bdaaa1775,Sherd 790,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
59f9e24d-cc47-4cda-a6e8-1d21cb4e18e6,Sherd 791,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
